ID,Title,Author,Year,Publisher,ISBN,Format,Language,URL
ol_OL18184356W,Muse of Nightmares,Laini Taylor,2018,"Little, Brown and Company",1549142658,Paperback,pol,https://openlibrary.org/books/OL49274531M
ol_OL15369696W,Unlocked,Karen Kingsbury,2010,Christian Large Print/Gale Cengage Learning,9781594153488,Paperback,dut,https://openlibrary.org/books/OL45910450M
ol_OL20886082W,The Searcher,Tana French,2020,Viking,073522465X,Paperback,eng,https://openlibrary.org/books/OL45639978M
ol_OL20726133W,Humankind,Rutger Bregman,2019,De Correspondent BV,9780316418553,Paperback,spa,https://openlibrary.org/books/OL36680351M
ol_OL14974949W,An Echo in the Bone,Diana Gabaldon,2009,Dell,9780385666107,Paperback,eng,https://openlibrary.org/books/OL32223055M
ol_OL18822012W,I Totally Funniest,James Patterson,2015,jimmy patterson,0316405930,Paperback,eng,https://openlibrary.org/books/OL46529478M
ol_OL115415W,Quicksand,Iris Johansen,2008,Brilliance Audio on CD Unabridged Lib Ed,0312368070,Paperback,eng,https://openlibrary.org/books/OL11843084M
ol_OL15367319W,Dexter Is Delicious,Jeff Lindsay,2010,Thorndike Press,1445854724,Paperback,eng,https://openlibrary.org/books/OL45800385M
ol_OL15374108W,I Still Dream About You,Fannie Flagg,2010,Vintage,1446484793,Paperback,fre,https://openlibrary.org/books/OL32508688M
ol_OL111466W,The pagan stone,Nora Roberts,2008,Punto de Lectura,0349412294,Paperback,rus,https://openlibrary.org/books/OL25648668M
ol_OL16726676W,The chance,Karen Kingsbury,2013,Thorndike Press,9789029721240,Paperback,tur,https://openlibrary.org/books/OL35420106M
ol_OL5818196W,Interrupting chicken,David Ezra Stein,2010,imusti,9784591129814,Paperback,jpn,https://openlibrary.org/books/OL42872362M
ol_OL5810945W,The Awakening,Kelley Armstrong,2009,Doubleday Canada,9780061662805,Paperback,eng,https://openlibrary.org/books/OL37363378M
ol_OL20125903W,The Leftovers,Tom Perrotta,2011,Turtleback Books,9780307356383,Paperback,eng,https://openlibrary.org/books/OL47489325M
ol_OL14991779W,What Happens in London,Julia Quinn,2009,"Little, Brown Book Group Limited",0061892033,Paperback,eng,https://openlibrary.org/books/OL24229509M
ol_OL111750W,The Black Ice (Harry Bosch),Michael Connelly,1994,Brilliance Audio on MP3-CD Lib Ed,159335259X,Paperback,eng,https://openlibrary.org/books/OL9595990M
ol_OL19351465W,News of the World,Paulette Jiles,2016,"William Morrow, an imprint of HarperCollinsPublishers",0063052504,Paperback,eng,https://openlibrary.org/books/OL50513431M
ol_OL18020254W,Nighthawk,Clive Cussler,2017,Blanvalet Taschenbuch Verlag,9780735219687,Paperback,eng,https://openlibrary.org/books/OL37750334M
ol_OL19800234W,NYPD Red 4,James Patterson,2016,W F Howes,0316288721,Paperback,eng,https://openlibrary.org/books/OL42965553M
ol_OL17345497W,The Sympathizer,Viet Thanh Nguyen,2015,Easton Press,1472151380,Paperback,eng,https://openlibrary.org/books/OL31987768M
ol_OL17355859W,The Wanderer,Robyn Carr,2013,Mira,148802796X,Paperback,eng,https://openlibrary.org/books/OL38276601M
ol_OL19197254W,Nightwalker,Marie Lu,2018,Editorial Hidra,0141386835,Paperback,eng,https://openlibrary.org/books/OL39620616M
ol_OL20432139W,An Object of Beauty,Steve Martin,2010,"Orion Publishing Group, Limited",9788876383410,Paperback,ita,https://openlibrary.org/books/OL48201647M
ol_OL17062342W,Return of the Padawan,Jeffrey Brown,2014,Scholastic,0545621259,Paperback,eng,https://openlibrary.org/books/OL44161876M
ol_OL111564W,Unfinished Business,Nora Roberts,1992,Mills & Boon,1560546344,Paperback,eng,https://openlibrary.org/books/OL35692838M
ol_OL18173238W,Miracle at Augusta,James Patterson,2015,Century,9780316410977,Paperback,eng,https://openlibrary.org/books/OL45724103M
ol_OL16216252W,11th hour,James Patterson,2012,Century,1407071564,Paperback,eng,https://openlibrary.org/books/OL38235983M
ol_OL17717098W,The Accident,Chris Pavone,2014,"Faber & Faber, Limited",0571298958,Paperback,eng,https://openlibrary.org/books/OL28227575M
ol_OL20060401W,All the missing girls,Megan Miranda,2016,Unknown Publisher,1501107984,Paperback,eng,https://openlibrary.org/books/OL44267331M
ol_OL19711766W,Y is for yesterday,Sue Grafton,2017,Mantle,9780385393973,Paperback,eng,https://openlibrary.org/books/OL43386338M
ol_OL17050280W,"My brother is a big, fat liar",James Patterson,2013,Young Arrow,9781478900757,Paperback,eng,https://openlibrary.org/books/OL43656011M
ol_OL17708594W,The light between oceans,M. L. Stedman,2012,Transworld Publishers Limited,373410453X,Paperback,eng,https://openlibrary.org/books/OL50540934M
ol_OL15917224W,A turn in the road,Debbie Macomber,2011,Center Point Pub.,1611730589,Paperback,eng,https://openlibrary.org/books/OL35489835M
ol_OL17356561W,Lilac Girls,Martha Hall Kelly,2016,"Penguin Books, Limited",1529156653,Paperback,eng,https://openlibrary.org/books/OL33944795M
ol_OL19070821W,King of Scars,Leigh Bardugo,2019,Macmillan Publishers,1510105662,Paperback,eng,https://openlibrary.org/books/OL50716247M
ol_OL16142302W,The beginner's goodbye,Anne Tyler,2012,Random House,9780099572237,Paperback,eng,https://openlibrary.org/books/OL38629436M
ol_OL17343072W,Armada,Ernest Cline,2015,Century,9781984823151,Paperback,eng,https://openlibrary.org/books/OL39197182M
ol_OL19657298W,Star Wars - Thrawn - Alliances,Timothy Zahn,2018,Cornerstone,0525634185,Paperback,eng,https://openlibrary.org/books/OL47519324M
ol_OL15131184W,Night of the New Magicians,Mary Pope Osborne,2006,Turtleback,0375830367,Paperback,chi,https://openlibrary.org/books/OL48207857M
ol_OL81796W,Monday with a Mad Genius,Mary Pope Osborne,2007,Turtleback,0545148820,Paperback,spa,https://openlibrary.org/books/OL39623882M
ol_OL20085413W,Dog Man,Dav Pilkey,2018,Jaguar,9781536457636,Paperback,pol,https://openlibrary.org/books/OL42323220M
ol_OL17198022W,The President's Shadow,Brad Meltzer,2015,Grand Central Publishing,147896118X,Paperback,eng,https://openlibrary.org/books/OL37769368M
ol_OL27121628W,No Plan B,Lee Child,2022,Luitingh Sijthoff,9781984818553,Paperback,dut,https://openlibrary.org/books/OL47308385M
ol_OL20787872W,The Sentinel,Lee Child,2020,Bantam Books,9781984818485,Paperback,dut,https://openlibrary.org/books/OL41872216M
ol_OL24142593W,Better Off Dead,Lee Child,2021,Bantam Books,1787633748,Paperback,eng,https://openlibrary.org/books/OL47724009M
ol_OL17356847W,My Name is Lucy Barton,Elizabeth Strout,2016,Random House Audio,1524754722,Paperback,eng,https://openlibrary.org/books/OL47156009M
ol_OL19670135W,Anything is possible,Elizabeth Strout,2017,Luchterhand Literaturverlag,9780241248805,Paperback,chi,https://openlibrary.org/books/OL47352760M
ol_OL5725849W,Beyond Reach,Karin Slaughter,2007,Brilliance Audio Unabridged Lib Ed,9781423333210,Paperback,eng,https://openlibrary.org/books/OL27706695M
ol_OL17621436W,The Pagan Lord  ,Bernard Cornwell,2013,HarperCollins Publishers Limited,0007481691,Paperback,eng,https://openlibrary.org/books/OL34856599M
ol_OL16726647W,The flamethrowers,Rachel Kushner,2013,Penguin Random House,0099586983,Paperback,fre,https://openlibrary.org/books/OL35653052M
ol_OL18144316W,The Mars Room,Rachel Kushner,2018,STOCK,9781448190591,Paperback,eng,https://openlibrary.org/books/OL28206036M
ol_OL17616121W,The Mayan Secrets,Clive Cussler,2013,Penguin Books Ltd.,9780399162497,Paperback,eng,https://openlibrary.org/books/OL47008327M
ol_OL17656036W,Doomed,Chuck Palahniuk,2013,Anchor Canada,9788466332866,Paperback,eng,https://openlibrary.org/books/OL38613119M
ol_OL13116415W,The helmet of Navarre,Bertha Runkle,1901,"Creative Media Partners, LLC",9781442948822,Paperback,eng,https://openlibrary.org/books/OL56109596M
ol_OL15692051W,The Loud Book!,Deborah Underwood,2011,Gerstenberg,0544430646,Paperback,eng,https://openlibrary.org/books/OL51027376M
ol_OL15414803W,The Scorch Trials,James Dashner,2010,Delcorte Press,9781608867509,Paperback,chi,https://openlibrary.org/books/OL26157542M
ol_OL17756349W,Second Honeymoon,James Patterson,2013,Grand Central Publishing,1455515957,Paperback,eng,https://openlibrary.org/books/OL44259589M
ol_OL551566W,Promises in Death,Nora Roberts,2009,G. P. Putnam's Sons,1101016108,Paperback,rus,https://openlibrary.org/books/OL35118456M
ol_OL17209367W,The Children Act,Ian McEwan,2014,Mai tian chu ban,9781410474643,Paperback,ger,https://openlibrary.org/books/OL32807465M
ol_OL19712714W,Seeing Red,Sandra Brown,2017,Grand Central Publishing,9781478989974,Paperback,eng,https://openlibrary.org/books/OL32157918M
ol_OL18020273W,The Gangster,Justin Scott,2016,"Penguin Books, Limited",8324169962,Paperback,eng,https://openlibrary.org/books/OL36812740M
ol_OL19710621W,Minecraft,Max Brooks,2017,Century,8490439516,Paperback,spa,https://openlibrary.org/books/OL52245946M
ol_OL19712828W,Fairytale,Danielle Steel,2017,Pan Macmillan,9781490686196,Paperback,eng,https://openlibrary.org/books/OL50658665M
ol_OL20821281W,Devolution,Max Brooks,2020,Random House Publishing Group,9781473568631,Paperback,spa,https://openlibrary.org/books/OL51172405M
ol_OL16126415W,Friends forever,Danielle Steel,2012,Åšwiat KsiÄ...Å¼ki,9780552159876,Paperback,fre,https://openlibrary.org/books/OL43662941M
ol_OL18020270W,The Cast,Danielle Steel,2018,PAN MACMILLAN U.K,1509800506,Paperback,eng,https://openlibrary.org/books/OL47752890M
ol_OL15071174W,The shattering,Kathryn Lasky,2004,HarperCollinsChildren’sBooks,9781424218363,Paperback,chi,https://openlibrary.org/books/OL30613295M
ol_OL19959998W,The Secret Commonwealth,Philip Pullman,2019,Roca Bolsillo,9780241414040,Paperback,eng,https://openlibrary.org/books/OL47334452M
ol_OL19739260W,Bring me back,B.A. Paris,2018,Albatros,9781250193506,Paperback,eng,https://openlibrary.org/books/OL28114678M
ol_OL20808748W,The One and Only Bob,Katherine Applegate,2020,Harper,8412199022,Paperback,eng,https://openlibrary.org/books/OL50527817M
ol_OL8140207W,Aggressor,Andy McNab,2003,Ballantine Books,9781910167472,Paperback,dut,https://openlibrary.org/books/OL43336100M
ol_OL16809756W,Mr. Tiger Goes Wild,Peter Brown,2013,Hep Kitap,9786051921501,Paperback,cat,https://openlibrary.org/books/OL45818532M
ol_OL26443093W,Babel,R. F. Kuang,2022,Editorial Hidra,0008660565,Paperback,por,https://openlibrary.org/books/OL52925374M
ol_OL19996199W,Hausfrau,Jill Alexander Essbaum,2015,Picador,1410482162,Paperback,eng,https://openlibrary.org/books/OL47465410M
ol_OL17340195W,Star Wars - Bloodline,Claudia Gray,2016,Del Rey,1780892624,Paperback,eng,https://openlibrary.org/books/OL27697296M
ol_OL13670W,Hand of evil,J. A. Jance,2007,"Simon & Schuster, Limited",1410403211,Paperback,eng,https://openlibrary.org/books/OL33973460M
ol_OL2435502W,Tea time for the traditionally built,Alexander McCall Smith,2009,"Recorded Books, Inc.",1440717176,Paperback,fre,https://openlibrary.org/books/OL37803154M
ol_OL17881628W,House of secrets,Chris Columbus,2013,Balzer & Bray/Harperteen,0062192485,Paperback,eng,https://openlibrary.org/books/OL48219506M
ol_OL16558613W,The Storm,Clive Cussler,2012,Putnam Adult,3442382971,Paperback,ger,https://openlibrary.org/books/OL35596324M
ol_OL27061081W,Stuck,Oliver Jeffers,2011,Andana Editorial,7544834581,Paperback,ger,https://openlibrary.org/books/OL42983603M
ol_OL8383188W,The sugar queen,Sarah Addison Allen,2008,Random House Publishing Group,0340935774,Paperback,eng,https://openlibrary.org/books/OL35495247M
ol_OL17592069W,The Princess in Black and the Hungry Bunny Horde,Shannon Hale,2016,Beascoa,9781484499634,Paperback,eng,https://openlibrary.org/books/OL53341794M
ol_OL27591348W,Legends & Lattes,Travis Baldree,2022,Tor Books,1250342783,Paperback,eng,https://openlibrary.org/books/OL57457486M
ol_OL20307791W,Silence,Shūsaku Endō,1977,"Penguin Books, Limited",0720614481,Paperback,eng,https://openlibrary.org/books/OL34876746M
ol_OL15917217W,Zone One,Colson Whitehead,2011,Harvill Secker,9783446244863,Paperback,eng,https://openlibrary.org/books/OL48192241M
ol_OL19324029W,Future Home of the Living God: A Novel,Louise Erdrich,2017,HarperCollins Publishers and Blackstone Audio,9781538456149,Paperback,eng,https://openlibrary.org/books/OL45823224M
ol_OL16532040W,The round house,Louise Erdrich,2012,Harper Perennial,1472108159,Paperback,eng,https://openlibrary.org/books/OL49947652M
ol_OL20836482W,The Survivors,Jane Harper,2020,St. Martin's Press,1250790891,Paperback,eng,https://openlibrary.org/books/OL32371129M
ol_OL5714275W,Great Bear Lake,Erin Hunter,2009,Farshore,9781780310282,Paperback,eng,https://openlibrary.org/books/OL35772713M
ol_OL12725W,Silent partner,Jonathan Kellerman,1989,Random House Publishing Group,0345463773,Paperback,und,https://openlibrary.org/books/OL12579173M
ol_OL5683217W,Chosen to die,Lisa Jackson,2009,Hodder & Stoughton,1444735497,Paperback,eng,https://openlibrary.org/books/OL35515293M
ol_OL20493022W,"In a Dark, Dark Wood",Ruth Ware,2015,Simon & Schuster,9781501193484,Paperback,eng,https://openlibrary.org/books/OL31851630M
ol_OL17746173W,Trading Christmas,Debbie Macomber,2011,"Harlequin Enterprises, Limited",1455841552,Paperback,eng,https://openlibrary.org/books/OL29109903M
ol_OL82365W,A touch of dead,Charlaine Harris,2009,"Recorded Books, Inc.",9780425283844,Paperback,eng,https://openlibrary.org/books/OL35459441M
ol_OL20004267W,The Horse Dancer,Jojo Moyes,2009,Hodder & Stoughton,1524756091,Paperback,eng,https://openlibrary.org/books/OL35466637M
ol_OL46759W,Half broke horses,Jeannette Walls,2009,Scribner,1606868667,Paperback,eng,https://openlibrary.org/books/OL43714406M
ol_OL13389W,Headlong,Michael Frayn,1999,Picador,9780571200511,Paperback,eng,https://openlibrary.org/books/OL8105938M
ol_OL17719474W,The Heist,Daniel Silva,2014,HarperCollins Audio Download,0062320076,Paperback,ger,https://openlibrary.org/books/OL50563192M
ol_OL1911589W,Summer on Blossom Street,Debbie Macomber,2009,"Harlequin Enterprises, Limited",9781408911013,Paperback,eng,https://openlibrary.org/books/OL24088617M
ol_OL3693593W,The silver Chalice,Thomas Bertram Costain,1952,Hodder and Stoughton,9780802471048,Paperback,rus,https://openlibrary.org/books/OL18751429M
ol_OL19726995W,Iron Gold,Pierce Brown,2018,RBA Libros,9781473646568,Paperback,tur,https://openlibrary.org/books/OL35310224M
ol_OL25339073W,Steal,James Patterson,2022,"Little, Brown & Company",9781538703540,Paperback,eng,https://openlibrary.org/books/OL47125985M
ol_OL20658755W,Texas Outlaw,James Patterson,2020,Century,9781538772454,Paperback,eng,https://openlibrary.org/books/OL52222800M
ol_OL16151508W,Miss Peregrine's Home for Peculiar Children,Ransom Riggs,2011,Thorndike Press,1594749531,Paperback,eng,https://openlibrary.org/books/OL35699016M
ol_OL27432616W,Delirium,Lauren Oliver,2011,Hodder & Stoughton,1444790951,Paperback,eng,https://openlibrary.org/books/OL25104675M
ol_OL275884W,Carved in bone,Jefferson Bass,2006,HarperLuxe,9780061143274,Paperback,chi,https://openlibrary.org/books/OL37372773M
ol_OL15012031W,When You Reach Me,Rebecca Stead,2009,Andersen Press,1849392129,Paperback,eng,https://openlibrary.org/books/OL57734331M
ol_OL20743965W,Hamnet,Maggie O'Farrell,2020,Knopf Doubleday Publishing Group,8412254651,Paperback,srp,https://openlibrary.org/books/OL57727486M
ol_OL15182204W,Innocent,Scott Turow,2010,Blessing,9780307743558,Paperback,ger,https://openlibrary.org/books/OL27135265M
ol_OL16704494W,This moose belongs to me,Oliver Jeffers,2012,Scholastic,9780399161032,Paperback,chi,https://openlibrary.org/books/OL51703833M
ol_OL17876107W,This Savage Song,V. E. Schwab,2016,HarperCollins Publishers and Blackstone Audio,9781803362144,Paperback,ger,https://openlibrary.org/books/OL37041109M
ol_OL2636648W,Inherent Vice,Thomas Pynchon,2009,De Bezige Bij,0099542161,Paperback,dut,https://openlibrary.org/books/OL44265720M
ol_OL16695048W,The Tombs,Clive Cussler,2012,Doubleday Large Print Home Library Edition,1410450694,Paperback,ita,https://openlibrary.org/books/OL35596426M
ol_OL24390422W,Twisted Love,Ana Huang,2021,Ana Huang,1735056650,Paperback,eng,https://openlibrary.org/books/OL44319740M
ol_OL18543708W,The Wicked King,Holly Black,2019,"Little, Brown Young Readers",1471408035,Paperback,eng,https://openlibrary.org/books/OL47304780M
ol_OL17323489W,All the Bright Places,Jennifer Niven,2015,Penguin Books,9780241395967,Paperback,nob,https://openlibrary.org/books/OL57499903M
ol_OL20758075W,Hideaway,Nora Roberts,2020,Piatkus,1250752418,Paperback,eng,https://openlibrary.org/books/OL28118836M
ol_OL20803384W,The Summer House,James Patterson,2020,Jimmy Patterson,9781538752845,Paperback,eng,https://openlibrary.org/books/OL28300660M
ol_OL20891043W,Hawk,James Patterson,2020,Jimmy Patterson,1549100661,Paperback,eng,https://openlibrary.org/books/OL33833974M
ol_OL20143970W,The 19th Christmas,James Patterson,2019,Hachette Audio,9781444843194,Paperback,eng,https://openlibrary.org/books/OL43519517M
ol_OL20160241W,The Cactus,Sarah Haywood,2014,Hodder & Stoughton,9781473660618,Paperback,eng,https://openlibrary.org/books/OL28168013M
ol_OL20859992W,Hidden in Plain Sight,Jeffrey Archer,2020,Thorndike Press,9781509851324,Paperback,eng,https://openlibrary.org/books/OL39480312M
ol_OL20843930W,Jack,Marilynne Robinson,2020,Macmillan Audio,1432883364,Paperback,eng,https://openlibrary.org/books/OL29495723M
ol_OL21359416W,Dove mi trovo,Jhumpa Lahiri,2018,ED. J. CHAMBON,9780593318317,Paperback,fre,https://openlibrary.org/books/OL28932302M
ol_OL19730202W,The word collector,Peter H. Reynolds,2018,"Scholastic, Incorporated",9780702310522,Paperback,eng,https://openlibrary.org/books/OL28905493M
ol_OL20334735W,The Deserter,Nelson De Mille,2019,Sphere,1432871269,Paperback,eng,https://openlibrary.org/books/OL29505053M
ol_OL19860751W,The 13-minute Murder,James Patterson,2018,Penguin Random House,9781473564275,Paperback,eng,https://openlibrary.org/books/OL28714563M
ol_OL17588404W,A Child of Books,Oliver Jeffers,2016,Candlewick Press,8416394377,Paperback,spa,https://openlibrary.org/books/OL34960169M
ol_OL14982292W,Forbidden Falls,Robyn Carr,2009,Wheeler Pub.,9781460340189,Paperback,eng,https://openlibrary.org/books/OL38269549M
ol_OL20058946W,The child,Fiona Barton,2017,Penguin Random House,0143197738,Paperback,eng,https://openlibrary.org/books/OL28623276M
ol_OL19719004W,Twin star exorcists,Yoshiaki Sukeno,2015,VIZ Media LLC,9781421581743,Paperback,eng,https://openlibrary.org/books/OL27204184M
ol_OL15167706W,Wilson,Daniel Clowes,2010,Kara Karga Yayinlari,9781770460072,Paperback,eng,https://openlibrary.org/books/OL47398174M
ol_OL21156586W,The Ickabog,J. K. Rowling,2020,GALLIMARD JEUNE,9781713586005,Paperback,spa,https://openlibrary.org/books/OL37060898M
ol_OL4277764W,Leaving Cold Sassy,Olive Ann Burns,1992,Ticknor & Fields,0816157030,Paperback,eng,https://openlibrary.org/books/OL51005342M
ol_OL17364539W,Masterminds,Gordon Korman,2015,"Beltz GmbH, Julius",0062299964,Paperback,tur,https://openlibrary.org/books/OL51737659M
ol_OL20639960W,The Other People,C. J. Tudor,2019,Random House Audio,1405939648,Paperback,spa,https://openlibrary.org/books/OL38803687M
ol_OL25471394W,School for Good Mothers,Jessamine Chan,2022,Marysue Rucci Books,1982156147,Paperback,eng,https://openlibrary.org/books/OL53538935M
ol_OL5725969W,The Artemis Fowl files,Eoin Colfer,2004,Disney Publishing Worldwide,2070640442,Paperback,pol,https://openlibrary.org/books/OL47720794M
ol_OL20216395W,Prince Lestat and the Realms of Atlantis,Anne Rice,2016,Alfred A. Knopf,9780099599371,Paperback,eng,https://openlibrary.org/books/OL35674678M
ol_OL19711731W,Don't let go,Harlan Coben,2017,Penguin Publishing Group,1780896212,Paperback,eng,https://openlibrary.org/books/OL36650838M
ol_OL21107795W,"Where'd You Go, Bernadette",Maria Semple,2012,Thorndike Press,9780297867289,Paperback,eng,https://openlibrary.org/books/OL40282043M
ol_OL17861953W,Bark,Lorrie Moore,2014,Alfred A. Knopf,8432224774,Paperback,eng,https://openlibrary.org/books/OL37841604M
ol_OL15074458W,The Emperor's Code,Gordon Korman,2010,"Scholastic, Incorporated",0545202779,Paperback,tur,https://openlibrary.org/books/OL47764396M
ol_OL5888091W,"Dead Witch Walking (Rachel Morgan, Book 1)",Kim Harrison,2004,Tantor Media,0007236913,Paperback,spa,https://openlibrary.org/books/OL32233550M
ol_OL16126144W,Code Name Verity,Elizabeth Wein,2012,Penguin Random House Canada Young Readers,1405278420,Paperback,eng,https://openlibrary.org/books/OL35479483M
ol_OL1911455W,Navy Husband (Bestselling Author Collection),Debbie Macomber,2005,"Harlequin Enterprises, Limited",1405636289,Paperback,eng,https://openlibrary.org/books/OL11651593M
ol_OL5849012W,Tamar,Mal Peet,2005,Walker Books Ltd,0763686808,Paperback,eng,https://openlibrary.org/books/OL32345455M
ol_OL19765160W,Dear Evan Hansen,Val Emmich,2018,Little Brown & Company,9780316420211,Paperback,eng,https://openlibrary.org/books/OL38807258M
ol_OL19860497W,A Noite do Tigre,Yangsze Choo,2019,Da Kuai Wen Hua,1250229170,Paperback,por,https://openlibrary.org/books/OL51017280M
ol_OL24730763W,Amari and the Great Game,B. B. Alston,2022,HarperCollins Publishers Limited,9781536481914,Paperback,eng,https://openlibrary.org/books/OL53341685M
ol_OL20158256W,Celtic Empire,Clive Cussler,2019,G.P. Putnam's Sons,073521901X,Paperback,eng,https://openlibrary.org/books/OL47061907M
ol_OL19716830W,You will pay,Lisa Jackson,2017,Kensington,1473638445,Paperback,eng,https://openlibrary.org/books/OL35524643M
ol_OL28520883W,Serpent and the Wings of Night,Carissa Broadbent,2022,Nasyra Publishing,1250343186,Paperback,eng,https://openlibrary.org/books/OL50730180M
ol_OL25390181W,Dream Town,David Baldacci,2022,Macmillan,1538719746,Paperback,eng,https://openlibrary.org/books/OL50725076M
ol_OL24521130W,Oh William!,Elizabeth Strout,2021,Luchterhand Literaturverlag,9783630875309,Paperback,spa,https://openlibrary.org/books/OL47155733M
ol_OL24630340W,Fear No Evil,James Patterson,2021,"Little, Brown and Company",9781473580046,Paperback,eng,https://openlibrary.org/books/OL42690774M
ol_OL17822926W,The Midnight Star,Marie Lu,2016,Mizan Fantasi,9780735287204,Paperback,ind,https://openlibrary.org/books/OL38814517M
ol_OL24317579W,The Beatryce Prophecy,Kate DiCamillo,2021,"Lectorum Publications, Incorporated",153622085X,Paperback,spa,https://openlibrary.org/books/OL49833135M
ol_OL25382083W,Remarkably Bright Creatures,Shelby Van Pelt,2022,Penguin Random House Grupo Editorial,0063204177,Paperback,spa,https://openlibrary.org/books/OL48259975M
ol_OL151104W,The Adventures of Tintin,Hergé,1984,Egmont,0416240402,Paperback,eng,https://openlibrary.org/books/OL26769128M
ol_OL17093442W,Uni the Unicorn,Amy Krouse Rosenthal,2014,Random House Children's Books,0593484215,Paperback,eng,https://openlibrary.org/books/OL50619363M
ol_OL5682786W,Bone Crossed,Patricia Briggs,2009,Saída de Emergência,9782811203092,Paperback,eng,https://openlibrary.org/books/OL44238702M
ol_OL24136457W,Blackout,Dhonielle Clayton,2019,HarperCollins Publishers,9781665098281,Paperback,eng,https://openlibrary.org/books/OL48257186M
ol_OL20081395W,Lady in the Lake,Laura Lippman,2019,William Morrow,9780062390035,Paperback,spa,https://openlibrary.org/books/OL53737259M
ol_OL17568571W,Calculated in Death,Nora Roberts,2013,Piatkus,0749959347,Paperback,eng,https://openlibrary.org/books/OL51477719M
ol_OL16806340W,Ready to Die,Lisa Jackson,2013,Hodder Paperback,9781444764765,Paperback,eng,https://openlibrary.org/books/OL52251263M
ol_OL16646245W,The yellow birds,Kevin Powers,2012,Sceptre / Hodder & Stoughton Ltd.,9781471346620,Paperback,fre,https://openlibrary.org/books/OL46956067M
ol_OL16342394W,1225 Christmas Tree lane,Debbie Macomber,2011,"Harlequin Enterprises, Limited",0778313905,Paperback,eng,https://openlibrary.org/books/OL46401138M
ol_OL14914155W,Daddy's Girl,Lisa Scottoline,2007,HarperLuxe,0061797766,Paperback,eng,https://openlibrary.org/books/OL9243858M
ol_OL17995445W,The Chance,Robyn Carr,2014,"Harlequin Enterprises, Limited",1472090519,Paperback,eng,https://openlibrary.org/books/OL42985438M
ol_OL4906751W,A Woman Called Fancy,Frank Yerby,1951,Four Square,9780434890286,Paperback,eng,https://openlibrary.org/books/OL48590013M
ol_OL17825108W,The night is watching,Heather Graham,2013,Harlequin Mira,9781469221571,Paperback,eng,https://openlibrary.org/books/OL35493626M
ol_OL20022567W,The North water,Ian McGuire,2016,Henry Holt and Company,2264069155,Paperback,eng,https://openlibrary.org/books/OL35663881M
ol_OL10591088W,A Shine of Rainbows,Lillian Beckwith,1984,Bello,9780755102808,Paperback,eng,https://openlibrary.org/books/OL8991774M
ol_OL24361676W,A Slow Fire Burning,Paula Hawkins,2019,Transworld Publishers Limited,0593459644,Paperback,eng,https://openlibrary.org/books/OL37855269M
ol_OL21186793W,When Did You See Her Last?,Lemony Snicket,2013,La Galera,9781780316208,Paperback,spa,https://openlibrary.org/books/OL51605041M
ol_OL19735648W,The wife between us,Greer Hendricks,2017,Griffin,9781444838039,Paperback,eng,https://openlibrary.org/books/OL51607130M
ol_OL19749368W,Unsheltered,Barbara Kingsolver,2018,"Faber & Faber, Limited",9780571347032,Paperback,eng,https://openlibrary.org/books/OL47007497M
ol_OL19739254W,Adjustment day,Chuck Palahniuk,2018,"Norton & Company Limited, W. W.",0393652602,Paperback,eng,https://openlibrary.org/books/OL47322761M
ol_OL14907298W,Altar of Eden,James Rollins,2007,Orion,1409113868,Paperback,eng,https://openlibrary.org/books/OL29027818M
ol_OL15933349W,Learning,Karen Kingsbury,2011,Christian Large Print,9780310334842,Paperback,eng,https://openlibrary.org/books/OL40441995M
ol_OL14860345W,Hold the Dream,Barbara Taylor Bradford,1985,Granada,9788820005474,Paperback,ita,https://openlibrary.org/books/OL51172437M
ol_OL19759718W,Warheart (Sword of Truth),Terry Goodkind,2015,Bragelonne,1784972053,Paperback,eng,https://openlibrary.org/books/OL39522048M
ol_OL17425242W,Amulet,Kazu Kibuishi,2012,Desen Yayinlari,0545208890,Paperback,spa,https://openlibrary.org/books/OL40502617M
ol_OL17930238W,The Reckoning,John Grisham,2018,Random House Audio,9781473684393,Paperback,eng,https://openlibrary.org/books/OL35674675M
ol_OL17356875W,Before the Fall,Noah Hawley,2016,Blackstone Pub,1478939664,Paperback,eng,https://openlibrary.org/books/OL43513554M
ol_OL19654066W,Typhoon fury,Clive Cussler,2017,"Penguin Books, Limited",0525497307,Paperback,eng,https://openlibrary.org/books/OL43600847M
ol_OL5831628W,Ivy and Bean break the fossil record,Annie Barrows,2007,Chronicle Books,9781536444513,Paperback,spa,https://openlibrary.org/books/OL35969658M
ol_OL20800247W,Leave the World Behind,Rumaan Alam,2020,HarperCollins Publishers,1526633094,Paperback,eng,https://openlibrary.org/books/OL49268376M
ol_OL18020218W,An American Marriage,Tayari Jones,2018,Algonquin Books,9781681688336,Paperback,eng,https://openlibrary.org/books/OL32518464M
ol_OL17355447W,The Obsession,Nora Roberts,2016,Piatkus Books,0399175164,Paperback,eng,https://openlibrary.org/books/OL35885985M
ol_OL17359139W,Salt to the Sea,Ruta Sepetys,2016,GALLIMARD JEUNE,8416363781,Paperback,ita,https://openlibrary.org/books/OL27719277M
ol_OL19671104W,The female persuasion,Meg Wolitzer,2018,Penguin Random House,0525528164,Paperback,ger,https://openlibrary.org/books/OL51250571M
ol_OL54815W,Dear John,Nicholas Sparks,2006,Grand Central Publishing,1600242774,Paperback,chi,https://openlibrary.org/books/OL24276663M
