ID,Title,Author,Year,Publisher,ISBN,Format,Language,URL
ol_OL17619932W,The Underground Railroad,Colson Whitehead,2000,Penguin Random House USA Ex,9873987711,Paperback,kor,https://openlibrary.org/books/OL50983539M
ol_OL453743W,Feet of Clay,Terry Pratchett,1996,PrÃ³szynski,180499071X,Paperback,spa,https://openlibrary.org/books/OL40365029M
ol_OL49580W,Speaker for the Dead,Orson Scott Card,1986,Tandem Library,9780812532579,Paperback,spa,https://openlibrary.org/books/OL47850809M
ol_OL453684W,The Fifth Elephant,Terry Pratchett,1999,Isis Audio Books,9780552146166,Paperback,spa,https://openlibrary.org/books/OL57497054M
ol_OL22903W,The gold coast,Nelson De Mille,1990,Grand Central Publishing,9780759562592,Paperback,fre,https://openlibrary.org/books/OL45935736M
ol_OL16520879W,L'amica geniale,Elena Ferrante,2011,Suhrkamp Verlag AG,9782070466122,Paperback,ita,https://openlibrary.org/books/OL35367863M
ol_OL16585191W,The Wishing Spell,Chris Colfer,1990,new york,9798855025903,Paperback,fre,https://openlibrary.org/books/OL51165713M
ol_OL26963W,Olive Kitteridge,Elizabeth Strout,2007,Brilliance Audio on MP3-CD,8380322193,Paperback,fre,https://openlibrary.org/books/OL47233394M
ol_OL41251W,The Whole Truth,David Baldacci,2008,Grand Central Pub.,160514455X,Paperback,spa,https://openlibrary.org/books/OL49821353M
ol_OL52947W,Bad Luck and Trouble,Lee Child,1984,RBA Libros,9781407037578,Paperback,pol,https://openlibrary.org/books/OL25671572M
ol_OL52942W,The enemy,Lee Child,2004,Bantam Books,9780440296461,Paperback,pol,https://openlibrary.org/books/OL43638583M
ol_OL82374W,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,2001,Orion (an Imprint of The Orion Publishing Group Ltd ),9780575098381,Paperback,spa,https://openlibrary.org/books/OL48136747M
ol_OL16809803W,The Goldfinch,Donna Tartt,2013,Goldmann Verlag,6053437867,Paperback,spa,https://openlibrary.org/books/OL47792272M
ol_OL482454W,Cloud Atlas,David Mitchell,2004,SCEPTRE,9785699595174,Paperback,und,https://openlibrary.org/books/OL53253461M
ol_OL16808654W,The Circle,Dave Eggers,2013,Siren,0804191174,Paperback,dut,https://openlibrary.org/books/OL44267919M
ol_OL19766W,Honor Thyself,Danielle Steel,2008,Random House Mondadori,1423320182,Paperback,swe,https://openlibrary.org/books/OL43143857M
ol_OL19570W,Destinos Errantes,Danielle Steel,1986,LGF,4087730875,Paperback,eng,https://openlibrary.org/books/OL47017841M
ol_OL137392W,A Poor Wise Man,Mary Roberts Rinehart,1920,Xlibris Corporation,9781434616777,Paperback,eng,https://openlibrary.org/books/OL49325052M
ol_OL18766691W,Where the Crawdads Sing,Delia Owens,2018,Ático de los libros,1644737000,Paperback,eng,https://openlibrary.org/books/OL38325326M
ol_OL16804912W,And the Mountains Echoed,Khaled Hosseini,2013,Turtleback,9781408842430,Paperback,lit,https://openlibrary.org/books/OL25637829M
ol_OL16817509W,Me Before You,Jojo Moyes,2012,"Penguin Books, Limited",9780718184001,Paperback,rus,https://openlibrary.org/books/OL37799642M
ol_OL5725977W,Artemis Fowl. The Lost Colony,Eoin Colfer,2006,Penguin Books Ltd (UK),0739336355,Paperback,fre,https://openlibrary.org/books/OL42874023M
ol_OL52949W,Without fail,Lee Child,2002,Bantam Books,1590860640,Paperback,ita,https://openlibrary.org/books/OL47852393M
ol_OL48035W,One for the Money,Janet Evanovich,1994,HarperPaperbacks,9780140252927,Paperback,hrv,https://openlibrary.org/books/OL47781440M
ol_OL16813583W,The Rosie Project,Graeme Simsion,2013,HarperCollins Publishers Ltd,9788372788061,Paperback,ger,https://openlibrary.org/books/OL29683558M
ol_OL17055743W,Edge of Eternity,Ken Follett,2014,Penguin Group USA,9781447260127,Paperback,ger,https://openlibrary.org/books/OL39821272M
ol_OL17267881W,三体,刘慈欣,2008,Mao tou ying chu ban,1803287470,Paperback,tur,https://openlibrary.org/books/OL51800349M
ol_OL14929074W,Unseen Academicals,Terry Pratchett,2008,DEBOLSILLO,9781804990285,Paperback,eng,https://openlibrary.org/books/OL57508123M
ol_OL5969057W,World War Z,Max Brooks,2006,Duckworth,9780715635964,Paperback,spa,https://openlibrary.org/books/OL57642117M
ol_OL16471523W,The Unlikely Pilgrimage of Harold Fry,Rachel Joyce,2012,Dwarsligger®,1529177197,Paperback,spa,https://openlibrary.org/books/OL45887279M
ol_OL2130549W,An Abundance of Katherines,John Green,2006,Brilliance Audio on CD Unabridged Lib Ed,9781536400229,Paperback,ger,https://openlibrary.org/books/OL35381090M
ol_OL16793865W,En man som heter Ove,Fredrik Backman,2012,Fischer Taschenbuch,0606389830,Paperback,ger,https://openlibrary.org/books/OL52686998M
ol_OL16808471W,Allegiant,Veronica Roth,2001,cbt,0062024078,Paperback,chi,https://openlibrary.org/books/OL30872126M
ol_OL4720160W,Time Traveler's Wife,Audrey Niffenegger,2003,"Harvest / Harcourt, Inc.",9783596163908,Paperback,spa,https://openlibrary.org/books/OL28010674M
ol_OL5813796W,Water for Elephants,Sara Gruen,2006,Hodder Paperback,1742374476,Paperback,kor,https://openlibrary.org/books/OL57480322M
ol_OL16509148W,The Song of Achilles,Madeline Miller,2011,Isis Audio Books,1445014904,Paperback,ita,https://openlibrary.org/books/OL47678067M
ol_OL453727W,Jingo,Terry Pratchett,1996,Isis Audio Books,0552154172,Paperback,spa,https://openlibrary.org/books/OL50715030M
ol_OL2897797W,V for Vendetta,Alan Moore,1988,"Vertigo, DC Comics",9788418326943,Paperback,fre,https://openlibrary.org/books/OL44707955M
ol_OL16796166W,The Casual Vacancy,J. K. Rowling,2012,Evro-Giunti,9788498384949,Paperback,chi,https://openlibrary.org/books/OL32632273M
ol_OL931669W,"Hateship, Friendship, Courtship, Loveship, Marriage",Alice Munro,1998,Vintage,9788479019655,Paperback,swe,https://openlibrary.org/books/OL40269986M
ol_OL52967W,Do you want to be my friend?,Eric Carle,1971,"Penguin Books, Limited",379792187X,Paperback,fre,https://openlibrary.org/books/OL44016983M
ol_OL19582W,El Sueño de Una Estrella,Danielle Steel,1989,AST,9788425321443,Paperback,swe,https://openlibrary.org/books/OL45829779M
ol_OL16465449W,The One and Only Ivan,Katherine Applegate,2011,Dareun/ Tsai Fong Books,9780061992278,Paperback,kor,https://openlibrary.org/books/OL47332164M
ol_OL15165640W,El Juego del Ángel,Carlos Ruiz Zafón,2008,Robert Laffont,9780307455369,Paperback,fre,https://openlibrary.org/books/OL36691317M
ol_OL14950539W,Pirate Latitudes,Michael Crichton,2009,HarperLuxe,006242887X,Paperback,chi,https://openlibrary.org/books/OL46537334M
ol_OL1807039W,The Eleventh Commandment,Jeffrey Archer,1998,HarperPaperbacks,0002253194,Paperback,rum,https://openlibrary.org/books/OL47830479M
ol_OL167331W,The Alibi,Sandra Brown,1999,Turtleback Books Distributed by Demco Media,7806573801,Paperback,chi,https://openlibrary.org/books/OL43716232M
ol_OL79343W,Hold Tight,Harlan Coben,2008,Éd. France loisirs,2714442986,Paperback,heb,https://openlibrary.org/books/OL35457721M
ol_OL52940W,The Hard Way,Lee Child,2006,Bantam Books,0440336058,Paperback,dut,https://openlibrary.org/books/OL47734304M
ol_OL17112428W,The Girl on the Train,Paula Hawkins,2014,SONATINE,9781524734107,Paperback,chi,https://openlibrary.org/books/OL26630005M
ol_OL488468W,Firefly Lane,Kristin Hannah,2008,Swiat Ksiazki,9781423325017,Paperback,eng,https://openlibrary.org/books/OL35381321M
ol_OL18020194W,It Ends With Us,Colleen Hoover,2012,dtv Verlagsgesellschaft,8501112518,Paperback,eng,https://openlibrary.org/books/OL49230721M
ol_OL20660855W,Rowley Jefferson's Awesome Friendly Adventure,Jeff Kinney,2019,"Penguin Books, Limited",9780241458846,Paperback,gle,https://openlibrary.org/books/OL51091276M
ol_OL2486917W,Het Diner,Herman Koch,2009,Cult Classics,9041413685,Paperback,fre,https://openlibrary.org/books/OL32908134M
ol_OL453807W,Nation,Terry Pratchett,1998,Tudem,9781407046150,Paperback,tur,https://openlibrary.org/books/OL52504631M
ol_OL15369653W,The Confession,John Grisham,2006,Édition du Club Québec loisirs,9781616646080,Paperback,ita,https://openlibrary.org/books/OL35674671M
ol_OL16081187W,El cuaderno de Maya,Isabel Allende,2011,HarperCollins,9781443413312,Paperback,fre,https://openlibrary.org/books/OL47456565M
ol_OL50560W,A Mercy,Toni Morrison,1998,Vintage International,9780307373076,Paperback,jpn,https://openlibrary.org/books/OL32201520M
ol_OL14871640W,"The Surgeon (Jane Rizzoli, Book 1)",Tess Gerritsen,2001,BANTAM,9780593049068,Paperback,rus,https://openlibrary.org/books/OL45635250M
ol_OL17332479W,Six of Crows,Leigh Bardugo,2001,Turtleback,1250123569,Paperback,ger,https://openlibrary.org/books/OL48157923M
ol_OL468665W,The Magician's Elephant,Kate DiCamillo,2001,"Walker Books, Limited",0763681938,Paperback,vie,https://openlibrary.org/books/OL47148409M
ol_OL9302808W,The Lace Reader,Brunonia Barry,2006,HarperAudio,0007307373,Paperback,tur,https://openlibrary.org/books/OL50326359M
ol_OL52939W,Die Trying,Lee Child,1998,Bantam Books,1590865545,Paperback,pol,https://openlibrary.org/books/OL45648685M
ol_OL16103268W,Daughter of Smoke and Bone,Laini Taylor,2001,Hodder,9783841421364,Paperback,heb,https://openlibrary.org/books/OL35623102M
ol_OL891945W,Nineteen Minutes,Jodi Picoult,2006,,9780340934753,Paperback,chi,https://openlibrary.org/books/OL37106865M
ol_OL17231165W,La vérité sur l'affaire Harry Quebert,Joël Dicker,2012,Quercus,0882725629,Paperback,dut,https://openlibrary.org/books/OL47243940M
ol_OL17050972W,"How I survived bullies, broccoli and Snake Hill",James Patterson,2012,Hachette Audio,9780316451949,Paperback,fre,https://openlibrary.org/books/OL36318287M
ol_OL17163917W,Go Set A Watchman,Harper Lee,2015,Harper Perennial,0062409905,Paperback,cat,https://openlibrary.org/books/OL47962108M
ol_OL5819463W,I Am the Messenger,Markus Zusak,2002,Distributed by Random House,3570402975,Paperback,spa,https://openlibrary.org/books/OL47214815M
ol_OL14920152W,Private,James Patterson,2008,Grand Central Publishing,9780316102032,Paperback,dut,https://openlibrary.org/books/OL35393280M
ol_OL1807125W,A Prisoner of Birth,Jeffrey Archer,2008,Macmillan Audio,9752110797,Paperback,tur,https://openlibrary.org/books/OL43301091M
ol_OL17333499W,The Buried Giant,Kazuo Ishiguro,1900,Albatros,0345809408,Paperback,fre,https://openlibrary.org/books/OL46528471M
ol_OL18012166W,Circe,Madeline Miller,1900,Bloomsbury Publishing,9786555352351,Paperback,dut,https://openlibrary.org/books/OL48244290M
ol_OL16361029W,The Selection (The Selection #1),Kiera Cass,2012,FISCHER KJB,9780545614948,Paperback,ger,https://openlibrary.org/books/OL42987636M
ol_OL17333186W,Finders Keepers,Stephen King,2014,Hodder & Stoughton,9024567254,Paperback,spa,https://openlibrary.org/books/OL50541204M
ol_OL7990014W,The Brief Wondrous Life of Oscar Wao,Junot Díaz,2007,Vintage Español,1606868209,Paperback,chi,https://openlibrary.org/books/OL27117567M
ol_OL111628W,High Noon,Nora Roberts,2007,Brilliance Audio Unabridged Lib Ed,9781423337300,Paperback,dut,https://openlibrary.org/books/OL35122459M
ol_OL52932W,Echo Burning,Lee Child,2001,Jove Books,9781469258935,Paperback,eng,https://openlibrary.org/books/OL47763475M
ol_OL15981099W,Only Time Will Tell,Jeffrey Archer,2011,St. Martin's Press,0312539568,Paperback,eng,https://openlibrary.org/books/OL49819464M
ol_OL5842017W,Dark Places,Gillian Flynn,2009,CreateSpace Independent Publishing Platform,9788324025909,Paperback,chi,https://openlibrary.org/books/OL40269875M
ol_OL59933W,The White Queen,Philippa Gregory,2009,"Simon & Schuster, Limited",9781416563686,Paperback,spa,https://openlibrary.org/books/OL34429165M
ol_OL20256761W,Carmilla,J. Sheridan LeFanu,1872,Start Publishing LLC,9781477549650,Paperback,eng,https://openlibrary.org/books/OL56572158M
ol_OL8472271W,At First Sight,Nicholas Sparks,2001,Grand central,9780759514409,Paperback,eng,https://openlibrary.org/books/OL48689107M
ol_OL16664287W,The Mark of Athena,Rick Riordan,2011,Vintage Espanol,1484700295,Paperback,eng,https://openlibrary.org/books/OL57309073M
ol_OL17610986W,Dog Man,Dav Pilkey,2015,Turtleback,1407199900,Paperback,spa,https://openlibrary.org/books/OL53798693M
ol_OL14920164W,Swimsuit,James Patterson,1997,Grand Central Publishing,0099514621,Paperback,dut,https://openlibrary.org/books/OL45994445M
ol_OL79325W,Drop Shot,Harlan Coben,1996,Grand Central Publishing,9781407234458,Paperback,ger,https://openlibrary.org/books/OL12711135M
ol_OL15841562W,The Associate,John Grisham,2000,Generico,9781846050923,Paperback,chi,https://openlibrary.org/books/OL32866326M
ol_OL5842018W,Sharp Objects,Gillian Flynn,2006,Calmann-Lévy,2702137814,Paperback,fre,https://openlibrary.org/books/OL37015135M
ol_OL2756026W,The Art of Racing in the Rain,Garth Stein,2008,HarperCollins,9780061537936,Paperback,spa,https://openlibrary.org/books/OL44280021M
ol_OL15100470W,At Home,Bill Bryson,2010,RBA Bolsillo,0552772550,Paperback,dut,https://openlibrary.org/books/OL50366988M
ol_OL167332W,Best kept secrets,Sandra Brown,1989,Warner Books Inc,1560547901,Paperback,spa,https://openlibrary.org/books/OL47844632M
ol_OL1911502W,Susannah's Garden,Debbie Macomber,2006,Brilliance Audio on CD,9781423305033,Paperback,eng,https://openlibrary.org/books/OL8493627M
ol_OL15131314W,Vacation Under the Volcano,Mary Pope Osborne,1989,Egmont,9782747009775,Paperback,pol,https://openlibrary.org/books/OL43696984M
ol_OL20796936W,The Invisible Life of Addie LaRue,V. E. Schwab,2015,"Doherty Associates, LLC, Tom",9781789096644,Paperback,eng,https://openlibrary.org/books/OL51147565M
ol_OL35783909W,Nightmare Abbey,Thomas Peacock,2013,CreateSpace Independent Publishing Platform,9781983646843,Paperback,eng,https://openlibrary.org/books/OL56719169M
ol_OL16806568W,NEVER GO BACK,Lee Child,2013,Bantam Books,1409030806,Paperback,ger,https://openlibrary.org/books/OL48584370M
ol_OL2056818W,Maus I,Art Spiegelman,1986,Penguin,9780679739746,Paperback,fre,https://openlibrary.org/books/OL42728686M
ol_OL796480W,Brida,Paulo Coelho,1990,J'ai Lu,9507429719,Paperback,fre,https://openlibrary.org/books/OL31895434M
ol_OL17837968W,Artemis,Andy Weir,2017,Ballantine Books,9789898917102,Paperback,por,https://openlibrary.org/books/OL43908288M
ol_OL453809W,Night Watch,Terry Pratchett,2002,Isis Audio Books,9781472537232,Paperback,spa,https://openlibrary.org/books/OL57502304M
ol_OL14929052W,I Shall Wear Midnight,Terry Pratchett,2010,Isis Audio Books,9781409096306,Paperback,ger,https://openlibrary.org/books/OL50622241M
ol_OL463326W,Knock down,Dick Francis,1974,Berkley,9780718179083,Paperback,eng,https://openlibrary.org/books/OL7647860M
ol_OL16521440W,The innocent,David Baldacci,2012,Pan Books,9780446573009,Paperback,spa,https://openlibrary.org/books/OL42969645M
ol_OL8368432W,Consider Phlebas,Iain M. Banks,1987,Heyne Verlag,9782253071990,Paperback,tur,https://openlibrary.org/books/OL48183836M
ol_OL1911536W,16 Lighthouse Road,Debbie Macomber,2001,Chivers,0778304809,Paperback,eng,https://openlibrary.org/books/OL32930138M
ol_OL1911653W,Twenty Wishes,Debbie Macomber,2008,Center Point Pub.,9781408906620,Paperback,eng,https://openlibrary.org/books/OL26339993M
ol_OL3931428W,Road to Paradise Island,Victoria Holt,1981,Econo-Clad Books,9780816191161,Paperback,ger,https://openlibrary.org/books/OL13364287M
ol_OL1855940W,On Chesil Beach,Ian McEwan,2007,Gradiva,1415938806,Paperback,chi,https://openlibrary.org/books/OL32792989M
ol_OL2941508W,The secret life of bees,Sue Monk Kidd,2000,Viking,9780143036401,Paperback,eng,https://openlibrary.org/books/OL35497193M
ol_OL675774W,The Year of the Flood,Margaret Atwood,2009,Robert Laffont,9044613987,Paperback,fre,https://openlibrary.org/books/OL47219192M
ol_OL16345423W,Death comes to Pemberley,P. D. James,2011,Windsor/Paragon,0571288170,Paperback,ita,https://openlibrary.org/books/OL28872214M
ol_OL19647W,Bungalow 2,Danielle Steel,1578,Remzi Kitabevi,0385341997,Paperback,fre,https://openlibrary.org/books/OL49335473M
ol_OL14873409W,Family ties,Danielle Steel,1995,Corgi Books,9788466332811,Paperback,fre,https://openlibrary.org/books/OL49819941M
ol_OL46760W,The Glass Castle,Jeannette Walls,2005,Scribner,074324754X,Paperback,ger,https://openlibrary.org/books/OL52578706M
ol_OL15942060W,The Affair,Lee Child,2011,Delacorte Press,9780739378489,Paperback,ger,https://openlibrary.org/books/OL43178516M
ol_OL14961809W,The Carrie diaries,Candace Bushnell,2010,Éd. France loisirs,2253157600,Paperback,fre,https://openlibrary.org/books/OL50370262M
ol_OL1911629W,Back on Blossom Street,Debbie Macomber,2007,MIRA Books,1585479721,Paperback,eng,https://openlibrary.org/books/OL26339779M
ol_OL5734718W,Little Brother,Cory Doctorow,2008,Newton Compton,9788496886230,Paperback,fre,https://openlibrary.org/books/OL45281676M
ol_OL17937105W,The Outsider,Stephen King,2018,Overlook Connection Press,1501180983,Paperback,fre,https://openlibrary.org/books/OL35596617M
ol_OL16086747W,The Night Circus,Erin Morgenstern,2011,imusti,9780606264204,Paperback,chi,https://openlibrary.org/books/OL44239797M
ol_OL16239519W,Shadow and Bone,Leigh Bardugo,2012,Marti Yayincilik,9781510108899,Paperback,ger,https://openlibrary.org/books/OL48149455M
ol_OL86274W,Missing pieces,Joy Fielding,1997,Goldmann,0747251215,Paperback,swe,https://openlibrary.org/books/OL19855069M
ol_OL15374104W,Hell's Corner,David Baldacci,2010,Bastei Lübbe Taschenbuch,9780446584258,Paperback,dut,https://openlibrary.org/books/OL51687836M
ol_OL16499019W,Telegraph Avenue,Michael Chabon,2012,Rizzoli,6052991216,Paperback,spa,https://openlibrary.org/books/OL49952934M
ol_OL14920188W,Run for your life,James Patterson,2008,Grand Central Publishing,9780316018746,Paperback,rus,https://openlibrary.org/books/OL45734469M
ol_OL14920182W,Witch & wizard,James Patterson,1999,Turtleback Books,8581632211,Paperback,por,https://openlibrary.org/books/OL51066621M
ol_OL12997W,Nighttime Is My Time,Mary Higgins Clark,2004,French & European Pubns,8497939174,Paperback,chi,https://openlibrary.org/books/OL32124821M
ol_OL2577482W,Ostatnie Życzenie,Andrzej Sapkowski,1993,Gollancz,849889025X,Paperback,fre,https://openlibrary.org/books/OL49953066M
ol_OL23286W,The Last Kingdom,Bernard Cornwell,2004,BBC Audiobooks,0060532807,Paperback,eng,https://openlibrary.org/books/OL50360114M
ol_OL82913W,The Reivers,William Faulkner,1962,Franklin Library,8320544351,Paperback,eng,https://openlibrary.org/books/OL35699073M
ol_OL17795349W,Homegoing,Yaa Gyasi,2016,Random House Audio,0385686137,Paperback,dan,https://openlibrary.org/books/OL48757148M
ol_OL2180783W,"For colored girls who have considered suicide, when the rainbow is enuf",Ntozake Shange,1975,Scribner,1451624158,Paperback,eng,https://openlibrary.org/books/OL45231322M
ol_OL15980243W,The Son of Neptune,Rick Riordan,2011,Vintage Espanol,9781423141990,Paperback,eng,https://openlibrary.org/books/OL53332561M
ol_OL16421115W,Micro,Michael Crichton,1805,None/Brand,9780007457687,Paperback,eng,https://openlibrary.org/books/OL33896768M
ol_OL167326W,The witness,Sandra Brown,1995,Grand Central Publishing,0446603309,Paperback,tur,https://openlibrary.org/books/OL44116995M
ol_OL16806416W,The Cuckoo's Calling,J. K. Rowling,2013,Grasset,9781478980858,Paperback,chi,https://openlibrary.org/books/OL35676050M
ol_OL20126932W,The Institute,Stephen King,2019,Pocket Books,1529355397,Paperback,eng,https://openlibrary.org/books/OL47456519M
ol_OL15650247W,Minding Frankie,Maeve Binchy,2010,DeBolsillo,0307273563,Paperback,tur,https://openlibrary.org/books/OL35358962M
ol_OL468661W,The Miraculous Journey of Edward Tulane,Kate DiCamillo,2000,Lectorum Publications,0763625892,Paperback,jpn,https://openlibrary.org/books/OL37810843M
ol_OL16531911W,El invierno del mundo / Winter of the World,Ken Follett,2012,Gustav Lubbe Verlag GmbH,9783785724651,Paperback,dan,https://openlibrary.org/books/OL38237393M
ol_OL15044586W,El Príncipe de la Niebla,Carlos Ruiz Zafón,1993,"FISCHER, S.",9780753828557,Paperback,spa,https://openlibrary.org/books/OL32174571M
ol_OL1843734W,The Hundred Secret Senses,Amy Tan,1995,Kadokawa Shoten,9788408073178,Paperback,rus,https://openlibrary.org/books/OL32810459M
ol_OL551585W,Strangers in death,Nora Roberts,2008,"Penguin Group USA, Inc.",0749938838,Paperback,eng,https://openlibrary.org/books/OL27113494M
ol_OL15815082W,The Worst Years of My Life,James Patterson,1976,Turtleback Books,9780606261647,Paperback,eng,https://openlibrary.org/books/OL44153706M
ol_OL17721361W,Más allá del invierno,Isabel Allende,2014,SUDAMERICANA,9781471166877,Paperback,gre,https://openlibrary.org/books/OL42134781M
ol_OL81827W,Lions at Lunchtime,Mary Pope Osborne,1600,Egmont,9781930332980,Paperback,pol,https://openlibrary.org/books/OL26049534M
ol_OL1955906W,A Dance With Dragons,George R. R. Martin,2008,Debolsillo,8496208958,Paperback,pol,https://openlibrary.org/books/OL27318299M
ol_OL5725955W,Artemis Fowl and the Time Paradox,Eoin Colfer,2008,van Goor,9781410414212,Paperback,pol,https://openlibrary.org/books/OL53429659M
ol_OL52935W,Nothing to lose,Lee Child,1998,Bantam,8850250037,Paperback,pol,https://openlibrary.org/books/OL47838202M
ol_OL16811458W,El juego de Ripper,Isabel Allende,2013,Harper,0062379593,Paperback,ger,https://openlibrary.org/books/OL50547532M
ol_OL16451416W,The Wind Through the Keyhole,Stephen King,1925,Heyne Verlag,1444755455,Paperback,dut,https://openlibrary.org/books/OL35687687M
ol_OL15587800W,Moonlight mile,Dennis Lehane,2010,HarperLuxe,1665063564,Paperback,fre,https://openlibrary.org/books/OL27464432M
ol_OL17797130W,A Gentleman in Moscow,Amor Towles,2016,Windmill,9780670026197,Paperback,chi,https://openlibrary.org/books/OL35368976M
ol_OL17202W,The Given Day,Dennis Lehane,1999,Harper Perennial,9780061709524,Paperback,swe,https://openlibrary.org/books/OL43010218M
ol_OL14937745W,A Gate at the Stairs,Lorrie Moore,2009,Brand: Thorndike Press,0385668260,Paperback,heb,https://openlibrary.org/books/OL35440927M
ol_OL181812W,A murder of quality,John le Carré,1962,Scribner,0340766476,Paperback,eng,https://openlibrary.org/books/OL51479503M
ol_OL17116778W,Dark Witch,Nora Roberts,2013,J'AI LU,0749958596,Paperback,rus,https://openlibrary.org/books/OL37046740M
ol_OL15653145W,Il cimitero di Praga,Umberto Eco,2010,LGF,9788845266225,Paperback,dut,https://openlibrary.org/books/OL51479459M
ol_OL41025928W,Jungle,Upton Sinclair,1906,510 Classics,9781537069579,Paperback,eng,https://openlibrary.org/books/OL56249698M
ol_OL104358W,Judy Moody was in a Mood,Megan McDonald,2000,Penguin Random House Grupo Editorial,0763651990,Paperback,eng,https://openlibrary.org/books/OL43696768M
ol_OL17370186W,A Little Life,Hanya Yanagihara,2015,Piper,9781101972427,Paperback,pol,https://openlibrary.org/books/OL55125848M
ol_OL1875008W,Home,Marilynne Robinson,2008,Singel Uitgevers,9780312428549,Paperback,heb,https://openlibrary.org/books/OL47684562M
ol_OL1978005W,Firewall -- Canadian Book Club,Andy McNab,2000,Simon + Schuster Inc.,2877064301,Paperback,fre,https://openlibrary.org/books/OL24225684M
ol_OL15125050W,Arctic Drift,Clive Cussler,1716,Grasset,9780399155291,Paperback,tur,https://openlibrary.org/books/OL50649503M
ol_OL17113467W,A Long Walk to Water( Linda Sue Park),Linda Sue Park,2008,Full Cast Audio,9781501237553,Paperback,eng,https://openlibrary.org/books/OL37679999M
ol_OL17395758W,The Hit,David Baldacci,2013,Turtleback Books,1447229908,Paperback,spa,https://openlibrary.org/books/OL48586600M
ol_OL16803752W,Eleanor & Park,Rainbow Rowell,2012,Palgrave Macmillan,1250098785,Paperback,chi,https://openlibrary.org/books/OL48140463M
ol_OL167320W,Envy,Sandra Brown,2001,Grand Central Publishing,5699403957,Paperback,ger,https://openlibrary.org/books/OL49829491M
ol_OL17357601W,El amante japonés,Isabel Allende,2000,SUDAMERICANA,5389128583,Paperback,gre,https://openlibrary.org/books/OL47349593M
ol_OL17357358W,Make Me,Lee Child,2015,Bantam Press,1473526493,Paperback,ita,https://openlibrary.org/books/OL47838177M
ol_OL5784621W,Flickan som lekte med elden,Stieg Larsson,2006,simon vance,9780307454553,Paperback,pol,https://openlibrary.org/books/OL23978453M
ol_OL14860335W,Emma's secret,Barbara Taylor Bradford,2003,HarperCollins Publishers Limited,9781250055538,Paperback,spa,https://openlibrary.org/books/OL46942741M
ol_OL82368W,From dead to worse,Charlaine Harris,2008,"Orion Publishing Group, Limited",0441017010,Paperback,eng,https://openlibrary.org/books/OL28241824M
ol_OL17200413W,Revival,Stephen King,2014,Heyne Verlag,3453438485,Paperback,chi,https://openlibrary.org/books/OL47253875M
ol_OL8464993W,The Viscount Who Loved Me,Julia Quinn,2000,"Avon Books, an imprint of Harpercollins",9780349429793,Paperback,chi,https://openlibrary.org/books/OL8459352M
ol_OL14873533W,Southern Lights,Danielle Steel,2009,Dell Books for Young Readers,0593056817,Paperback,dut,https://openlibrary.org/books/OL45932872M
ol_OL15358691W,The Way of Kings,Brandon Sanderson,2010,Heyne Verlag,0765326353,Paperback,ger,https://openlibrary.org/books/OL57480678M
ol_OL5738144W,Alcatraz versus the Evil Librarians,Brandon Sanderson,2007,"Recorded Books, Inc.",9781664403505,Paperback,eng,https://openlibrary.org/books/OL57507206M
ol_OL500171W,"Year of Magical Thinking, The",Joan Didion,2005,Livre de Poche,9780007216857,Paperback,eng,https://openlibrary.org/books/OL47119100M
ol_OL17352669W,A Court of Thorns and Roses,Sarah J. Maas,2015,Marcador,152664116X,Paperback,spa,https://openlibrary.org/books/OL57507250M
ol_OL19700683W,Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal,Jeff Kinney,2019,Alberdania,1536463043,Paperback,spa,https://openlibrary.org/books/OL47581092M
ol_OL14949682W,Deliver us from evil,David Baldacci,2010,Grand Central Publishing,9780446576253,Paperback,dut,https://openlibrary.org/books/OL50322181M
ol_OL111561W,Red Lily,Nora Roberts,2005,Brilliance Audio on CD Unabridged Lib Ed,9780515139402,Paperback,fre,https://openlibrary.org/books/OL35692887M
ol_OL14963224W,Caught,Harlan Coben,2010,Dutton,1594134545,Paperback,chi,https://openlibrary.org/books/OL31937590M
ol_OL510940W,The Private Patient,P. D. James,2008,Faber Faber,0571242456,Paperback,tur,https://openlibrary.org/books/OL36293374M
ol_OL14920187W,"I, Alex Cross",James Patterson,2007,Random House Group Limited,5170801580,Paperback,spa,https://openlibrary.org/books/OL27140680M
ol_OL15951484W,Kill Alex Cross,James Patterson,2011,Cargo,1846057655,Paperback,dut,https://openlibrary.org/books/OL43522522M
ol_OL20665410W,The Mirror and the Light,Hilary Mantel,2020,Picador,0008390606,Paperback,spa,https://openlibrary.org/books/OL52001395M
ol_OL121844W,"The Capture (Guardians of Ga'Hoole, Book 1)",Kathryn Lasky,1987,Distribooks,8466628878,Paperback,pol,https://openlibrary.org/books/OL43261974M
ol_OL15233654W,The Thousand Autumns of Jacob de Zoet,David Mitchell,2010,Rowohlt,0812982339,Paperback,fre,https://openlibrary.org/books/OL35321242M
ol_OL13071W,Two Little Girls in Blue,Mary Higgins Clark,2006,Gao bao guo ji you xian gong si Taiwan fen gong si,9780743288972,Paperback,chi,https://openlibrary.org/books/OL56738134M
ol_OL14959807W,Gone tomorrow,Lee Child,2008,Bantam Books,9780739328460,Paperback,ita,https://openlibrary.org/books/OL48598997M
