ID,Title,Author,Year,Publisher,ISBN,Format,Language,URL
gb_Fa0EZVfhfOMC,"Strathmore. Bebee; or, Two little wooden shoes. Lady Marabout's troubles. Holly wreaths and rose chains",Ouida,1889,,,Paperback,en,https://play.google.com/store/books/details?id=Fa0EZVfhfOMC&source=gbs_api
gb_Dz8DAAAAQAAJ,"Davie Armstrong, by Austin Clare",Wilhelmina Martha James,1871,,,Paperback,en,https://play.google.com/store/books/details?id=Dz8DAAAAQAAJ&source=gbs_api
gb_5SyaWVkQYwQC,Equality,Edward Bellamy,1897,,,Paperback,en,https://play.google.com/store/books/details?id=5SyaWVkQYwQC&source=gbs_api
gb_sXpIAQAAMAAJ,Growth of the Soil,Knut Hamsun,1924,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=sXpIAQAAMAAJ&source=gbs_api
gb_O2kmc2J4rR0C,The Mosaic Earring,Nell Martin,1927,,,Paperback,en,https://play.google.com/store/books/details?id=O2kmc2J4rR0C&source=gbs_api
gb_xCMWAQAAMAAJ,Cast Adrift,Timothy Shay Arthur,1873,,,Paperback,en,https://play.google.com/store/books/details?id=xCMWAQAAMAAJ&source=gbs_api
gb_0mNrkzvv8y4C,The Hidden Dimension,Edward Twitchell Hall,1966,Anchor,,Paperback,en,https://play.google.com/store/books/details?id=0mNrkzvv8y4C&source=gbs_api
gb_p-RDAAAAYAAJ,Bill Truetell,George Hugh Brennan,1909,,,Paperback,en,https://play.google.com/store/books/details?id=p-RDAAAAYAAJ&source=gbs_api
gb_VyMXAAAAYAAJ,The Mystery of Edwin Drood and Other Pieces,Charles Dickens,1871,,,Paperback,en,https://play.google.com/store/books/details?id=VyMXAAAAYAAJ&source=gbs_api
gb_02ERAAAAYAAJ,Penelope's English Experiences,Kate Douglas Smith Wiggin,1900,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=02ERAAAAYAAJ&source=gbs_api
gb_wvAIAAAAQAAJ,"The Reader's Handbook of Allusions, References, Plots and Stories",Ebenezer Cobham Brewer,1882,,,Paperback,en,https://play.google.com/store/books/details?id=wvAIAAAAQAAJ&source=gbs_api
gb_zrk0AAAAMAAJ,Somebody's Neighbors,Rose Terry Cooke,1881,Irvington Publishers,,Paperback,en,https://play.google.com/store/books/details?id=zrk0AAAAMAAJ&source=gbs_api
gb_Lv1DAAAAYAAJ,The Complete Novelettes of Honoré de Balzac in One Volume,Honoré de Balzac,1926,,,Paperback,en,https://play.google.com/store/books/details?id=Lv1DAAAAYAAJ&source=gbs_api
gb_2dlLAQAAMAAJ,Saïd the Fisherman,Marmaduke Pickthall,1903,,,Paperback,en,https://play.google.com/store/books/details?id=2dlLAQAAMAAJ&source=gbs_api
gb_4_LkAAAAMAAJ,"Character Sketches of Romance, Fiction and the Drama",Ebenezer Cobham Brewer,1892,,,Paperback,en,https://play.google.com/store/books/details?id=4_LkAAAAMAAJ&source=gbs_api
gb_IkcPAAAAQAAJ,Notes on Life and Letters,Joseph Conrad,1925,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=IkcPAAAAQAAJ&source=gbs_api
gb_AXIyAAAAYAAJ,Poor White,Sherwood Anderson,1921,Classic Publishers,,Paperback,en,https://play.google.com/store/books/details?id=AXIyAAAAYAAJ&source=gbs_api
gb_lVRCAQAAMAAJ,The World's Greatest Books,"Arthur Mee, Sir John Alexander Hammerton",1910,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=lVRCAQAAMAAJ&source=gbs_api
gb_dFtLAAAAMAAJ,The Gospel of Freedom,Robert Herrick,1898,Somerset Publishers Incorporated,,Paperback,en,https://play.google.com/store/books/details?id=dFtLAAAAMAAJ&source=gbs_api
gb_mJNKAQAAMAAJ,The Centenary Edition of the Works of Charles Dickens in 36 Volumes,Charles Dickens,1910,,,Paperback,en,https://play.google.com/store/books/details?id=mJNKAQAAMAAJ&source=gbs_api
gb_DC5EAQAAMAAJ,"Christ in the Under-world, Or, The White Telephone",Lilian M. Heath,1907,,,Paperback,en,https://play.google.com/store/books/details?id=DC5EAQAAMAAJ&source=gbs_api
gb_4mtbAAAAMAAJ,Ben-Hur,Lew Wallace,1880,,,Paperback,en,https://play.google.com/store/books/details?id=4mtbAAAAMAAJ&source=gbs_api
gb_pXgLAQAAIAAJ,West Indian Yarns,George Hammond Hawtayne,1890,,,Paperback,en,https://play.google.com/store/books/details?id=pXgLAQAAIAAJ&source=gbs_api
gb_1BgXAAAAYAAJ,Sheila of Big Wreck Cove,James A. Cooper,1922,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=1BgXAAAAYAAJ&source=gbs_api
gb_fSlDAQAAMAAJ,In Clive's Command,Herbert Strang,1906,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=fSlDAQAAMAAJ&source=gbs_api
gb_Rg4-AAAAIAAJ,Problems of Conduct,Durant Drake,1921,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=Rg4-AAAAIAAJ&source=gbs_api
gb_IUcPAAAAIAAJ,Caesar Or Nothing,Pío Baroja,1919,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=IUcPAAAAIAAJ&source=gbs_api
gb_9I9aAAAAMAAJ,The Financier,Theodore Dreiser,1925,,,Paperback,en,https://play.google.com/store/books/details?id=9I9aAAAAMAAJ&source=gbs_api
gb_E0DrAAAAMAAJ,"Five Books of the Lives, Heroic Deeds and Sayings of Gargantua and His Son Pantagruel",François Rabelais,1904,,,Paperback,en,https://play.google.com/store/books/details?id=E0DrAAAAMAAJ&source=gbs_api
gb_lCsrAAAAMAAJ,Liliecrona's Home,Selma Lagerlöf,1914,,,Paperback,en,https://play.google.com/store/books/details?id=lCsrAAAAMAAJ&source=gbs_api
gb_zmwYAAAAYAAJ,On the Face of the Waters,Flora Annie Webster Steel,1897,,,Paperback,en,https://play.google.com/store/books/details?id=zmwYAAAAYAAJ&source=gbs_api
gb_0ZU0AAAAMAAJ,"Reed Anthony, Cowman",Andy Adams,1907,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=0ZU0AAAAMAAJ&source=gbs_api
gb_-flGB8ys_wAC,In the Name of the Bodleian,Augustine Birrell,1905,London E. Stock 1905.,,Paperback,en,https://play.google.com/store/books/details?id=-flGB8ys_wAC&source=gbs_api
gb_GmFEAAAAIAAJ,Disenchanted,Pierre Loti,1906,,,Paperback,en,https://play.google.com/store/books/details?id=GmFEAAAAIAAJ&source=gbs_api
gb_iw8OAQAAMAAJ,The Works of Sir Walter Scott: Waverley,Walter Scott,1912,,,Paperback,en,https://play.google.com/store/books/details?id=iw8OAQAAMAAJ&source=gbs_api
gb_Lf6cuTXoqoQC,The Works of Alphonse Daudet,Alphonse Daudet,1929,,,Paperback,en,https://play.google.com/store/books/details?id=Lf6cuTXoqoQC&source=gbs_api
gb_xvYKAAAAMAAJ,Great Short Novels of the World,Barrett Harper Clark,1927,,,Paperback,en,https://play.google.com/store/books/details?id=xvYKAAAAMAAJ&source=gbs_api
gb_l9s8AAAAIAAJ,A Readers' Guide to Irish Fiction,Stephen James Meredith Brown,1910,"London; New York : Longmans, Green, and Company",,Paperback,en,https://play.google.com/store/books/details?id=l9s8AAAAIAAJ&source=gbs_api
gb_g50VAAAAYAAJ,Wells Brothers,Andy Adams,1911,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=g50VAAAAYAAJ&source=gbs_api
gb_U2lJAAAAYAAJ,The Chester Family,Julia M. Friend,1869,,,Paperback,en,https://play.google.com/store/books/details?id=U2lJAAAAYAAJ&source=gbs_api
gb_UrAZAAAAMAAJ,Ireland in Fiction,Stephen James Meredith Brown,1919,,,Paperback,en,https://play.google.com/store/books/details?id=UrAZAAAAMAAJ&source=gbs_api
gb_LtQ0AAAAMAAJ,Revenge!,Robert Barr,1899,IndyPublish.com,,Paperback,en,https://play.google.com/store/books/details?id=LtQ0AAAAMAAJ&source=gbs_api
gb_qX8VAAAAYAAJ,The Tomboy at Work,Jeannette Leonard Gilder,1904,,,Paperback,en,https://play.google.com/store/books/details?id=qX8VAAAAYAAJ&source=gbs_api
gb_WkmFTrVVA5MC,Romans À Clef,New York Public Library,1924,,,Paperback,en,https://play.google.com/store/books/details?id=WkmFTrVVA5MC&source=gbs_api
gb_NIdAAAAAYAAJ,Catalogue of English Prose Fiction & Juvenile Books ...,Chicago Public Library,1898,,,Paperback,en,https://play.google.com/store/books/details?id=NIdAAAAAYAAJ&source=gbs_api
gb_-tg-AQAAMAAJ,Paper Covered Books,Warren Elbridge Price,1894,,,Paperback,en,https://play.google.com/store/books/details?id=-tg-AQAAMAAJ&source=gbs_api
gb_8V9pMxGHrgAC,Three Bestselling Novels,Larry McMurtry,1994,Random House Value Publishing,051710069X,Paperback,en,http://books.google.com/books?id=8V9pMxGHrgAC&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_-7W7jwEACAAJ,Never Love a Stranger,Harold Robbins,2016,Iridium Press,1633731448,Paperback,en,http://books.google.com/books?id=-7W7jwEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_kUXVDwAAQBAJ,A Heartwarming Romance Collection,Wanda E. Brunstetter,2020,Barbour Publishing,9781643525372,Paperback,en,https://play.google.com/store/books/details?id=kUXVDwAAQBAJ&source=gbs_api
gb_shqxPAAACAAJ,Best-Selling Chapters,Raymond Harris,1998,McGraw-Hill/Glencoe,0890616604,Paperback,en,http://books.google.com/books?id=shqxPAAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_qFQzEAAAQBAJ,THE SORROWS OF SATAN : World's first Best Sellers,MARIE CORELLI,2021,BEYOND BOOKS HUB,,Paperback,en,https://play.google.com/store/books/details?id=qFQzEAAAQBAJ&source=gbs_api
gb_-p2OEAAAQBAJ,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,2022,National Geographic Books,9780593607831,Paperback,en,http://books.google.com/books?id=-p2OEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_e_cuvgAACAAJ,Life and Gabriella,Ellen Glasgo,2016,,1536927163,Paperback,en,http://books.google.com/books?id=e_cuvgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_81jvswEACAAJ,Ben_hur,Lew Wallace,2017,Createspace Independent Publishing Platform,1976243394,Paperback,en,http://books.google.com/books?id=81jvswEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_fkGNEAAAQBAJ,The Guardians,John Grisham,2019,National Geographic Books,9780385544184,Paperback,en,http://books.google.com/books?id=fkGNEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_c_j_zQEACAAJ,"Ben-Hur, A Tale of the Christ (Annotated)",Lew Wallace,2020,,9798553077198,Paperback,en,http://books.google.com/books?id=c_j_zQEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_WypnDwAAQBAJ,"Never Victorious, Never Defeated",Taylor Caldwell,2018,Open Road Media,9781504053204,Paperback,en,https://play.google.com/store/books/details?id=WypnDwAAQBAJ&source=gbs_api
gb_UkesswEACAAJ,Ben-Hur: a Tale of the Christ,Lew Wallace,2018,,198405404X,Paperback,en,http://books.google.com/books?id=UkesswEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_STNkDwAAQBAJ,Outside Looking In,T.C. Boyle,2019,HarperCollins,9780062883001,Paperback,en,https://play.google.com/store/books/details?id=STNkDwAAQBAJ&source=gbs_api
gb_mE5UvgAACAAJ,Ben-Hur,Lew Wallace,2016,Createspace Independent Publishing Platform,1537102699,Paperback,en,http://books.google.com/books?id=mE5UvgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_3estvgAACAAJ,Face to Face With Kainseism,James Gerard,2016,,1536916536,Paperback,en,http://books.google.com/books?id=3estvgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_Tnt7EAAAQBAJ,Romantic Comedy,Curtis Sittenfeld,2023,Random House,9781473587076,Paperback,en,http://books.google.com/books?id=Tnt7EAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_4xZlzQEACAAJ,Dreams Die First,Harold Robbins,2020,,1633736695,Paperback,en,http://books.google.com/books?id=4xZlzQEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_ZN6-zQEACAAJ,Ben-Hur Illustrated,Lew Wallace,2020,,9798665298696,Paperback,en,http://books.google.com/books?id=ZN6-zQEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_rfrsxgEACAAJ,To Have and To Hold,Mary Johnston,2019,,1618955624,Paperback,en,http://books.google.com/books?id=rfrsxgEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_N7yxDwAAQBAJ,The Oracle,Jonathan Cahn,2019,Frontline,9781629996295,Paperback,en,http://books.google.com/books?id=N7yxDwAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_5qUZ0AEACAAJ,Potted Fiction,John Kendrick Bangs,2023,Legare Street Press,1022123726,Paperback,en,http://books.google.com/books?id=5qUZ0AEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_OvbDHAAACAAJ,When Knighthood Was in Flower,Charles Major,2013,,0742611027,Paperback,en,http://books.google.com/books?id=OvbDHAAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_XlXdQAAACAAJ,Just Take My Heart,Mary Higgins Clark,2010,Thorndike Press,1594133700,Paperback,en,http://books.google.com/books?id=XlXdQAAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_F18ftAEACAAJ,Ben-hur,Lewis Wallace,2017,Createspace Independent Publishing Platform,1548539325,Paperback,en,http://books.google.com/books?id=F18ftAEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_X6dkzgEACAAJ,The Celestine Prophecy,James Redfield,1994,Grand Central Publishing,044651862X,Paperback,en,http://books.google.com/books?id=X6dkzgEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_vEiYfW7X_IgC,Sweetwater Creek,Anne Rivers Siddons,2009,Harper Collins,9780061755040,Paperback,en,https://play.google.com/store/books/details?id=vEiYfW7X_IgC&source=gbs_api
gb_lFNrwwEACAAJ,Ben-Hur: A Tale of the Christ: Large Print,Lewis Wallace,2019,Independently Published,109025251X,Paperback,en,http://books.google.com/books?id=lFNrwwEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_Xt9xEAAAQBAJ,Storm Watch,C. J. Box,2023,Penguin,9780593331316,Paperback,en,https://play.google.com/store/books/details?id=Xt9xEAAAQBAJ&source=gbs_api
gb_93mGEAAAQBAJ,In for a Penny,Rina Gray,2022,Rina Gray,9781737308638,Paperback,en,https://play.google.com/store/books/details?id=93mGEAAAQBAJ&source=gbs_api
gb_MfzlzAEACAAJ,A Gentleman of Courage,James Oliver Curwood,2019,,167904446X,Paperback,en,http://books.google.com/books?id=MfzlzAEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_RvgIzgEACAAJ,Ben-Hur -A Tale of the Christ Annotated,Lewis Wallace,2020,Independently Published,9798551966746,Paperback,en,http://books.google.com/books?id=RvgIzgEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_hWFXPwAACAAJ,The Lucky One,Nicholas Sparks,2008,,0446540765,Paperback,en,http://books.google.com/books?id=hWFXPwAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_X_FWPgAACAAJ,I Married a Best Seller,Sheila Hailey,1978,Michael Joseph,0718117344,Paperback,en,http://books.google.com/books?id=X_FWPgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_0h4BzgEACAAJ,Ben-Hur,Lewis Wallace,2020,,9798637073030,Paperback,en,http://books.google.com/books?id=0h4BzgEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_B-WhDAAAQBAJ,The Book of Mysteries,Jonathan Cahn,2016,Charisma Media,9781629989419,Paperback,en,http://books.google.com/books?id=B-WhDAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_jfjCzQEACAAJ,The Order,Daniel Silva,2021,HarperCollins,0008280800,Paperback,en,http://books.google.com/books?id=jfjCzQEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_KEY8rgEACAAJ,Simon Called Peter,Robert Keable,2015,CreateSpace,1511535695,Paperback,en,http://books.google.com/books?id=KEY8rgEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_qvNwzgEACAAJ,Ben-Hur -A Tale of the Christ Classic Annotated Editions (Signet Classics ),Lewis Wallace,2021,,9798747704916,Paperback,en,http://books.google.com/books?id=qvNwzgEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_ovYvEAAAQBAJ,Governor,"David Weber, Richard Fox",2021,Baen Books,9781625798091,Paperback,en,https://play.google.com/store/books/details?id=ovYvEAAAQBAJ&source=gbs_api
gb_j0VpMxhpmlMC,A Good Woman,Danielle Steel,2008,"Random House Digital, Inc.",9780385340267,Paperback,en,http://books.google.com/books?id=j0VpMxhpmlMC&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_SDutpG-ouiIC,Exit Strategy,Kelley Armstrong,2007,Bantam,9780553903836,Paperback,en,https://play.google.com/store/books/details?id=SDutpG-ouiIC&source=gbs_api
gb_PT4ivgAACAAJ,Wildfire,Zane Grey,2016,,1536920320,Paperback,en,http://books.google.com/books?id=PT4ivgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_l8u5DwAAQBAJ,Unholy Vengeance,K. L. Dempsey,2019,Page Publishing Inc,9781645446071,Paperback,en,https://play.google.com/store/books/details?id=l8u5DwAAQBAJ&source=gbs_api
gb_PRDpDwAAQBAJ,The Most Savage Love 2,Porscha Sterling,2017,Sullivan Group Publishing,9781946789457,Paperback,en,https://play.google.com/store/books/details?id=PRDpDwAAQBAJ&source=gbs_api
gb_1CBjAwAAQBAJ,Eternal Lover,"Jackie Kessler, Richelle Mead, Hannah Howell, Lynsay Sands",2013,Kensington Books              ,9780758283504,Paperback,en,http://books.google.com/books?id=1CBjAwAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_md1buM4pt6oC,Little Bad Girl 2,Treasure Blue,2012,Simon and Schuster,9781936399345,Paperback,en,https://play.google.com/store/books/details?id=md1buM4pt6oC&source=gbs_api
gb_S6sxPQAACAAJ,The Weavers,Gilbert Parker,2001,,0742661768,Paperback,en,http://books.google.com/books?id=S6sxPQAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_6pQG0QEACAAJ,Battle Mountain,C. J. Box,2025,Head of Zeus -- An Aries Book,1035916339,Paperback,en,http://books.google.com/books?id=6pQG0QEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_-0NNswEACAAJ,Tante,Anne Douglas Sedgwick,2015,Forgotten Books,1330386949,Paperback,en,http://books.google.com/books?id=-0NNswEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_WBD6swEACAAJ,A Place for Murder,Emma Lathen,2017,,1549679139,Paperback,en,http://books.google.com/books?id=WBD6swEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_zZSbSgAACAAJ,Alice of Old Vincennes,Maurice Thompson,2013,,0742611132,Paperback,en,http://books.google.com/books?id=zZSbSgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_c9ctD2raaX4C,The Scarlet Thread,Francine Rivers,2000,"Tyndale House Publishers, Inc.",0842342710,Paperback,en,http://books.google.com/books?id=c9ctD2raaX4C&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_wWdLvgAACAAJ,The Re-creation of Brian Kent,Harold Wright,2016,,1536909491,Paperback,en,http://books.google.com/books?id=wWdLvgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_eEYPPQAACAAJ,Bestsellers 6,"Joseph Conrad, Peter Kipling",2000,New Editions,9607609840,Paperback,en,http://books.google.com/books?id=eEYPPQAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_hoZOPwAACAAJ,The Carousel,Richard Paul Evans,2001,,5559309567,Paperback,en,http://books.google.com/books?id=hoZOPwAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_Jv9QtAEACAAJ,Bluegrass and Broadway,Maria Thompson Maria Thompson Daviess,2017,Createspace Independent Publishing Platform,1981392238,Paperback,en,http://books.google.com/books?id=Jv9QtAEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_oKhPEAAAQBAJ,By Any Other Name,Lauren Kate,2022,Penguin,9780735212541,Paperback,en,http://books.google.com/books?id=oKhPEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_4YY1PQAACAAJ,The Sky Pilot in No Man's Land,Ralph Connor,2001,,0742663329,Paperback,en,http://books.google.com/books?id=4YY1PQAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_rns4zwEACAAJ,Mission Critical,"Charles E. Gannon, Griffin Barber, Mike Massa, Chris Kennedy",2023,Baen,1982192607,Paperback,en,http://books.google.com/books?id=rns4zwEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_RwP9DwAAQBAJ,Everything under the sky,Matilde Asensi,2013,Matilde Asensi,9788469750506,Paperback,en,https://play.google.com/store/books/details?id=RwP9DwAAQBAJ&source=gbs_api
gb_bO06DwAAQBAJ,The Good Pilot Peter Woodhouse,Alexander McCall Smith,2018,Anchor,9781524747541,Paperback,en,https://play.google.com/store/books/details?id=bO06DwAAQBAJ&source=gbs_api
gb_yz3RAAAACAAJ,The Inner Shrine,"Basil King, Classic Books",2013,,0742611787,Paperback,en,http://books.google.com/books?id=yz3RAAAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_RFAvyQEACAAJ,The U. P. Trail,Zane Grey,2019,,1689266341,Paperback,en,http://books.google.com/books?id=RFAvyQEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_ZwCLDwAAQBAJ,Big Shot,Katy Evans,2019,Harlequin,9781488046704,Paperback,en,https://play.google.com/store/books/details?id=ZwCLDwAAQBAJ&source=gbs_api
gb_KT9aAAAAMAAJ,Men Cry in the Dark,Michael Baisden,2001,Touchstone Books,,Paperback,en,http://books.google.com/books?id=KT9aAAAAMAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_Up6PEAAAQBAJ,Paranoid,Lisa Jackson,2019,National Geographic Books,9781496722461,Paperback,en,http://books.google.com/books?id=Up6PEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_Ta4mtAEACAAJ,The Adventurers,Harold Robbins,2018,Iridium Press,1633733483,Paperback,en,http://books.google.com/books?id=Ta4mtAEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_pNlZAgAAQBAJ,The Robe,Lloyd C. Douglas,2014,Harper Collins,9781443432412,Paperback,en,http://books.google.com/books?id=pNlZAgAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_PMiVEAAAQBAJ,Zero-Sum,Joyce Carol Oates,2023,Vintage,9780593535875,Paperback,en,https://play.google.com/store/books/details?id=PMiVEAAAQBAJ&source=gbs_api
gb_uFZ8l6sTi3kC,Arrow's Fall,Mercedes Lackey,1988,"D A W Books, Incorporated",0886772559,Paperback,en,http://books.google.com/books?id=uFZ8l6sTi3kC&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_I8RjEAAAQBAJ,International Best Seller Classic Combo [Mr. Popper's Penguins - Richard Atwater & Florence Atwater + Tender Is The Night',Richard Atwater,2022,Prabhat Prakashan,,Paperback,en,https://play.google.com/store/books/details?id=I8RjEAAAQBAJ&source=gbs_api
gb_1Hg2DwAAQBAJ,The Deal of a Lifetime,Fredrik Backman,2017,Simon and Schuster,9781501193507,Paperback,en,https://play.google.com/store/books/details?id=1Hg2DwAAQBAJ&source=gbs_api
gb_09ZaAAAAMAAJ,In this Mountain,Jan Karon,2002,Viking Adult,,Paperback,en,http://books.google.com/books?id=09ZaAAAAMAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_yQPoDwAAQBAJ,Beautiful Assistant: A Second Chance Romance,Michelle Love,2020,Blessings For All SC,9781648082641,Paperback,en,https://play.google.com/store/books/details?id=yQPoDwAAQBAJ&source=gbs_api
gb_Ehu5DAEACAAJ,The Plastic Age,Percy Marks,2016,,1533050619,Paperback,en,http://books.google.com/books?id=Ehu5DAEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_CYs1vgAACAAJ,The Man of the Forest,Zane Grey,2016,,1536880183,Paperback,en,http://books.google.com/books?id=CYs1vgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_Wui00AEACAAJ,The Playbook,Gary E. Parker,2024,,161088664X,Paperback,en,http://books.google.com/books?id=Wui00AEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_pHpWPwAACAAJ,Lady Rose's Daughter,Mary Augusta Ward,2001,,0742661873,Paperback,en,http://books.google.com/books?id=pHpWPwAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_nnqKAAAACAAJ,In Secret,Robert W. Chambers,2001,,0742663310,Paperback,en,http://books.google.com/books?id=nnqKAAAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_5foq2RSsjD8C,The Best Mystery & Thriller Books,"Laura Lippman, Peter Robinson, Charles Todd, Deborah Crombie, Tim Dorsey, Urban Waite, Hallie Ephron, Jennifer McMahon, Lisa Ballantyne",2012,Harper Collins,9780062270900,Paperback,en,https://play.google.com/store/books/details?id=5foq2RSsjD8C&source=gbs_api
gb_AAcBEAAAQBAJ,Love Me Always,"J Daniels, Carly Phillips, Shayla Black, Natasha Madison, Top Shelf Romance",,Top Shelf Romance LLC,,Paperback,en,http://books.google.com/books?id=AAcBEAAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
gb_b709zQEACAAJ,Near Dark (Export),Brad Thor,2020,,1982152850,Paperback,en,http://books.google.com/books?id=b709zQEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
